Date,Open,High,Low,Close,Volume,
11/19/2015,759.78,763.23,757.23,759.94,1401779,238
11/20/2015,769.3,779.32,764.1,777,2766452,237
11/23/2015,777.47,782.9,773.51,776.7,1730626,236
11/24/2015,772.96,775.99,758.11,769.63,2361490,235
11/25/2015,771.69,773,766.53,769.26,1180643,234
11/27/2015,769.16,774,767,771.97,722320,233
11/30/2015,771.87,775.03,761.12,762.85,1679349,232
12/1/2015,766.94,785,765.95,783.79,2019864,231
12/2/2015,785.25,793.05,776.43,777.85,2343841,230
12/3/2015,780.56,784.48,762.45,768.2,2097494,229
12/4/2015,769.71,782.42,765.51,779.21,2489998,228
12/7/2015,780.06,781,766.72,772.99,1831287,227
12/8/2015,764.5,778.65,762.52,775.14,1554121,226
12/9/2015,771.1,776.09,752.01,762.55,2327471,225
12/10/2015,763.59,766.07,755,760.04,1622940,224
12/11/2015,749,757.44,748.65,750.42,2159164,223
12/14/2015,751.26,764.15,736.26,762.54,2693160,222
12/15/2015,767.79,774.75,758,760.09,2469319,221
12/16/2015,766.57,781.5,757.04,776.59,2656010,220
12/17/2015,781.16,781.59,769.3,769.83,1825538,219
12/18/2015,767.23,774.14,756.59,756.85,3389702,218
12/21/2015,763.05,766.35,754.15,760.8,1742368,217
12/22/2015,764.27,770.34,761.2,767.13,1816935,216
12/23/2015,770.69,771.9,757.65,768.51,1529742,215
12/24/2015,768.52,769.2,764.39,765.84,521141,214
12/28/2015,770,782.82,767.73,782.24,1557755,213
12/29/2015,786.99,798.69,786.2,793.96,1921480,212
12/30/2015,793.96,796.46,787.2,790.3,1428280,211
12/31/2015,787.82,788.33,777.32,778.01,1637561,210
1/4/2016,762.2,762.2,747.54,759.44,3352912,209
1/5/2016,764.1,769.2,755.65,761.53,2260795,208
1/6/2016,750.37,765.73,748,759.33,2410301,207
1/7/2016,746.49,755.31,735.28,741,3156563,206
1/8/2016,747.8,750.12,728.92,730.91,2375348,205
1/11/2016,731.95,735.08,719.56,733.07,2544806,204
1/12/2016,740.75,748.34,736.43,745.34,2340753,203
1/13/2016,749.34,753,716.78,719.57,2554586,202
1/14/2016,724.44,739.89,705,731.39,2755725,201
1/15/2016,709.99,724.16,701.51,710.49,3777815,200
1/19/2016,720.15,725.35,709.85,719.08,2408193,199
1/20/2016,705.9,726.95,687.78,718.56,4114182,198
1/21/2016,720.17,737.67,711.11,726.67,2594281,197
1/22/2016,742,748.56,740.5,745.46,2350965,196
1/25/2016,743.84,752.46,732.5,733.62,2259778,195
1/26/2016,735.21,739.46,726.97,733.79,1543054,194
1/27/2016,735.89,735.89,713.45,717.58,2082928,193
1/28/2016,738.19,751.16,730.6,748.3,3093589,192
1/29/2016,748.96,765.1,744.2,761.35,3759222,191
2/1/2016,771.26,777.59,761.38,770.77,5102641,190
2/2/2016,800.5,810.35,780.6,780.91,6776535,189
2/3/2016,786.28,791.43,736.26,749.38,6543977,188
2/4/2016,744.59,745.24,722.6,730.03,5214827,187
2/5/2016,725.5,726.72,700.14,703.76,5444953,186
2/8/2016,687.68,704.52,682.01,704.16,4438257,185
2/9/2016,692.95,720.96,688.5,701.02,4197924,184
2/10/2016,711.79,723.22,705.39,706.85,3011661,183
2/11/2016,696.34,712.32,691.19,706.36,3227256,182
2/12/2016,712.21,716,701.58,706.89,2317193,181
2/16/2016,718.65,722.88,710.18,717.64,2151167,180
2/17/2016,727,733.76,716.61,731.97,2437275,179
2/18/2016,733.96,736,715.55,717.51,2330509,178
2/19/2016,715.9,724.03,713.12,722.11,1721784,177
2/22/2016,729.51,734.84,723.45,729.05,1850912,176
2/23/2016,726.1,730.9,715.67,717.29,2053583,175
2/24/2016,710.61,721.22,702.02,720.9,1833671,174
2/25/2016,722.93,729.51,713.23,729.12,1798643,173
2/26/2016,733.6,736.16,721.94,724.86,2120631,172
2/29/2016,721,730.6,716.84,717.22,2237474,171
3/1/2016,721.3,742.33,718.64,742.17,3001329,170
3/2/2016,742.87,743.12,733.25,739.48,1781343,169
3/3/2016,739.48,741,729.63,731.59,2025353,168
3/4/2016,734.8,735,725.62,730.22,2421300,167
3/7/2016,725.15,727.21,705.14,712.8,3084522,166
3/8/2016,708.39,722.25,704,713.53,2537925,165
3/9/2016,715.16,726.24,712.66,725.41,1954640,164
3/10/2016,727.79,736.54,723.29,732.17,2228566,163
3/11/2016,739.95,744.9,736.7,744.87,1727331,162
3/14/2016,744.97,754.26,743.66,750.24,1639483,161
3/15/2016,746.02,753.01,742.84,750.57,1491578,160
3/16/2016,749.05,759,746.5,757.36,1447671,159
3/17/2016,757.65,765.34,757.36,758.48,2227322,158
3/18/2016,761.63,762.14,751.82,755.41,2811069,157
3/21/2016,753.91,763.34,751.27,762.16,1435734,156
3/22/2016,758.44,765,757.88,760.05,1103115,155
3/23/2016,763.35,765.39,756.03,757.56,1224825,154
3/24/2016,751.2,757.56,750.5,754.84,1528469,153
3/28/2016,756.17,758.3,752.04,753.28,1082515,152
3/29/2016,753.68,767.18,748.29,765.89,1987121,151
3/30/2016,768.21,777.31,767.58,768.34,2017229,150
3/31/2016,768.34,769.08,758.25,762.9,1623821,149
4/1/2016,757.16,770.04,755.2,769.67,1581222,148
4/4/2016,769.51,772.44,761.78,765.12,1343934,147
4/5/2016,758.13,762.87,755.6,758.57,1222147,146
4/6/2016,757.84,768.42,756.3,768.07,1257118,145
4/7/2016,765.32,769.36,757.5,760.12,1254028,144
4/8/2016,765.87,767.13,755.77,759.47,1171738,143
4/11/2016,765.45,767.22,757.34,757.54,1584036,142
4/12/2016,758.43,764.92,751.56,764.32,1366559,141
4/13/2016,770.31,775.75,764.59,771.91,1768980,140
4/14/2016,775.36,779.61,773.22,775.39,1348011,139
4/15/2016,775.5,780.93,774.93,780,1555865,138
4/18/2016,780.19,788.55,777.61,787.68,1669701,137
4/19/2016,790.5,790.95,770.27,776.25,2191366,136
4/20/2016,779.16,779.66,771.27,774.92,1706231,135
4/21/2016,777.31,781.68,771.55,780,3326803,134
4/22/2016,743.91,753.92,730.37,737.77,6978506,133
4/25/2016,735.35,744.88,735.1,742.21,2469163,132
4/26/2016,744.42,745.59,720.32,725.37,2754324,131
4/27/2016,725.32,727.15,709.08,721.46,3289534,130
4/28/2016,723.29,729.26,703.2,705.06,3114203,129
4/29/2016,704.12,712.11,703.78,707.88,2906358,128
5/2/2016,711.92,715.41,706.36,714.41,1672285,127
5/3/2016,712.5,713.37,707.33,708.44,1922797,126
5/4/2016,706.77,715.05,704.05,711.37,1610174,125
5/5/2016,715,717.55,709.45,714.71,1479828,124
5/6/2016,712.2,725.99,711.95,725.18,1982458,123
5/9/2016,726.7,734.29,723.5,729.13,1898866,122
5/10/2016,734.96,740,731.61,739.38,1627899,121
5/11/2016,740.52,740.8,727.9,730.55,1484998,120
5/12/2016,732,735.37,724.27,728.07,1352779,119
5/13/2016,726.62,731.29,723.51,724.83,1241301,118
5/16/2016,724.32,732.68,720,730.3,1124220,117
5/17/2016,731.06,735.85,718,720.19,1667998,116
5/18/2016,718.5,725.57,715.02,721.78,1620691,115
5/19/2016,718.3,720.5,710.3,715.31,1495741,114
5/20/2016,716.46,727.7,715.01,721.71,1722506,113
5/23/2016,719.98,723.5,716.94,717.25,1233407,112
5/24/2016,719.85,734.2,719.64,733.03,1890195,111
5/25/2016,735,739.89,732.6,738.1,1610773,110
5/26/2016,736,741.1,733,736.93,1298295,109
5/27/2016,737.51,747.91,737.01,747.6,1738913,108
5/31/2016,748.76,753.48,745.57,748.85,2124248,107
6/1/2016,748.47,751.37,744.34,748.46,1039847,106
6/2/2016,746.1,747.3,737,744.27,1695824,105
6/3/2016,741.49,741.49,733.91,735.86,1230376,104
6/6/2016,738.5,738.5,728.29,730.06,1499648,103
6/7/2016,733.27,736.71,730.8,731.09,1215741,102
6/8/2016,739.5,743.81,735.76,742.93,1615727,101
6/9/2016,737.07,743.93,736.5,742.52,958963,100
6/10/2016,735.95,739.64,730.51,733.19,1452456,99
6/13/2016,729.82,739,729.82,731.88,1167736,98
6/14/2016,729.31,736,726.5,733.25,1329176,97
6/15/2016,734.92,737.15,731.31,732.19,1161701,96
6/16/2016,727.96,730.39,715.54,724.25,2250083,95
6/17/2016,721.39,721.39,701.12,704.25,4113085,94
6/20/2016,710.31,715.87,705.41,706.13,2282725,93
6/21/2016,710.05,715.38,704.66,708.88,1515918,92
6/22/2016,714.05,714.21,705.88,710.47,1452884,91
6/23/2016,710.55,714.88,700.25,714.87,2125028,90
6/24/2016,690.17,705,684.91,685.2,4771780,89
6/27/2016,682.49,683.32,672.66,681.14,2919486,88
6/28/2016,691.37,692.74,684.85,691.26,1912280,87
6/29/2016,694.26,699.5,692.68,695.19,2156218,86
6/30/2016,697.65,703.77,694.9,703.53,2112513,85
7/1/2016,705.1,712.53,703.73,710.25,1549160,84
7/5/2016,705.01,708.12,699.13,704.89,1422028,83
7/6/2016,699.84,713,699,708.97,1445126,82
7/7/2016,710.11,710.17,700.67,707.26,1058698,81
7/8/2016,710.56,717.9,708.11,717.78,1497323,80
7/11/2016,719.42,728.93,718.86,727.2,1441113,79
7/12/2016,731.92,735.6,727.5,732.51,1328680,78
7/13/2016,735.52,735.52,729.02,729.48,1021827,77
7/14/2016,733.94,736.14,730.59,735.8,1070351,76
7/15/2016,741,741,734.64,735.63,1617087,75
7/18/2016,737.91,755.14,736.51,753.2,1934900,74
7/19/2016,749.87,756.59,748.49,753.41,1521795,73
7/20/2016,754.05,760.64,754.05,757.08,1125117,72
7/21/2016,757,758.15,751.52,754.41,953053,71
7/22/2016,757.32,759.45,752.66,759.28,1046024,70
7/25/2016,757.68,759.82,754.07,757.52,1073310,69
7/26/2016,757.52,759.26,752.75,757.65,1189573,68
7/27/2016,758.97,764.45,755.93,761.97,1608589,67
7/28/2016,768.84,768.97,759.09,765.84,3673221,66
7/29/2016,797.71,803.94,790,791.34,5090527,65
8/1/2016,786.67,807.49,785.04,800.94,3029658,64
8/2/2016,797.33,802.32,794.53,800.12,1996354,63
8/3/2016,796.47,799.54,793.02,798.92,1461025,62
8/4/2016,798.24,800.2,793.92,797.25,1076031,61
8/5/2016,800.11,807.22,797.81,806.93,1807271,60
8/8/2016,806,807.6,801.69,805.23,1221609,59
8/9/2016,804.49,813.33,804.06,807.48,1607685,58
8/10/2016,807.05,810.88,806.49,808.49,918514,57
8/11/2016,810.47,813.88,806,808.2,1282274,56
8/12/2016,805.09,807.19,803.64,807.05,897283,55
8/15/2016,807.21,811.36,804.03,805.96,930074,54
8/16/2016,803.5,804.26,797,801.19,1057897,53
8/17/2016,800,805.63,796.3,805.42,1066070,52
8/18/2016,805.36,808,801.63,802.75,865160,51
8/19/2016,799.79,801.23,796.88,799.65,1120763,50
8/22/2016,798.51,799.3,794.33,796.95,853365,49
8/23/2016,800.48,801,795.99,796.59,917513,48
8/24/2016,796.86,798.46,790.76,793.6,1284437,47
8/25/2016,792,794.72,787.23,791.3,1202680,46
8/26/2016,792.49,799.4,789.41,793.22,1248881,45
8/29/2016,793.05,798.52,790.32,795.82,773698,44
8/30/2016,792.88,798,789.47,791.92,1167413,43
8/31/2016,789.6,791.57,787.2,789.85,1071420,42
9/1/2016,791.98,792.89,786.33,791.4,1303460,41
9/2/2016,795.27,797.1,793.26,796.87,1347368,40
9/6/2016,798.39,810.89,795.43,808.02,1989537,39
9/7/2016,807.93,810.6,803.72,807.99,1145724,38
9/8/2016,805.22,808.42,801.01,802.84,1177660,37
9/9/2016,798.77,801.75,788.05,788.48,1887633,36
9/12/2016,784.52,800.17,783.5,798.82,1863737,35
9/13/2016,794.01,795.79,784.33,788.72,1809044,34
9/14/2016,787.53,796.33,787.53,790.46,1313912,33
9/15/2016,790.01,803.64,788.66,801.23,1566360,32
9/16/2016,799.02,799.02,793.62,797.97,2130571,31
9/19/2016,801.11,803.99,793.56,795.39,1149522,30
9/20/2016,800,802.75,798.26,799.78,1050041,29
9/21/2016,801.26,805.91,796.03,805.03,1348476,28
9/22/2016,810,819.06,807.71,815.95,1759290,27
9/23/2016,815.14,817,812.73,814.96,1411673,26
9/26/2016,809.82,810.08,800.45,802.65,1472732,25
9/27/2016,801.83,813.49,801.83,810.73,1367271,24
9/28/2016,804.08,810.25,802.78,810.06,1470280,23
9/29/2016,807.23,813.91,800.86,802.64,1349974,22
9/30/2016,803.6,808.09,801.5,804.06,1660201,21
10/3/2016,802.55,803.54,796.23,800.38,1489212,20
10/4/2016,805,806.5,799.67,802.79,1258706,19
10/5/2016,806,808.5,800.71,801.23,1213820,18
10/6/2016,804.08,806.94,800.51,803.08,1099909,17
10/7/2016,805.93,805.94,796.82,800.71,1163899,16
10/10/2016,803.93,817.38,802.24,814.17,1496115,15
10/11/2016,814.17,819.86,807.37,809.57,1721575,14
10/12/2016,811.96,814.5,808.55,811.77,907876,13
10/13/2016,806.07,806.56,798.62,804.08,1368981,12
10/14/2016,807.45,810.09,802.32,804.6,1111934,11
10/17/2016,805.99,813.49,803.83,806.84,1056367,10
10/18/2016,814.21,828.81,813.33,821.49,2289265,9
10/19/2016,824.52,829.81,823.2,827.09,1500142,8
10/20/2016,827.56,828.46,820.55,821.63,1393870,7
10/21/2016,820,824.29,818.31,824.06,1615814,6
10/24/2016,830.09,837.94,829.04,835.74,1447616,5
10/25/2016,838.5,838.5,825.3,828.55,1890712,4
10/26/2016,827.12,827.71,816.35,822.1,1794868,3
10/27/2016,823.01,826.58,814.61,817.35,2973486,2
10/28/2016,829.94,839,817,819.56,4354884,1
